from_id,to_id,distance_km,time_min,vehicle_id,co2_emission_kg
C22,C49,34.12359633142441,68.24719266284882,V0,34.12359633142441
C22,C50,66.92904877252349,133.85809754504697,V0,66.92904877252349
C22,C51,110.25315065266699,220.50630130533398,V0,110.25315065266699
C22,C52,92.89353021500247,185.78706043000494,V0,92.89353021500247
C22,C53,105.26713712539652,210.53427425079303,V0,105.26713712539652
C22,C54,96.62651895784795,193.2530379156959,V0,96.62651895784795
C22,C55,64.42911740373198,128.85823480746396,V0,64.42911740373198
C22,C56,76.33857055534943,152.67714111069887,V0,76.33857055534943
C22,C57,62.62951167325669,125.25902334651336,V0,62.62951167325669
C22,C58,46.047251452801774,92.09450290560355,V0,46.047251452801774
C22,C59,135.56113304713276,271.1222660942655,V0,135.56113304713276
C22,C60,68.07054773674903,136.14109547349807,V0,68.07054773674903
C22,C61,85.34349318012843,170.68698636025687,V0,85.34349318012843
C22,C62,92.28279126385688,184.56558252771376,V0,92.28279126385688
C22,C63,51.3545146659215,102.709029331843,V0,51.3545146659215
C22,C64,113.17668215065275,226.3533643013055,V0,113.17668215065275
C22,C65,43.27917230435715,86.5583446087143,V0,43.27917230435715
C22,C66,85.46260909310503,170.92521818621006,V0,85.46260909310503
C22,C67,122.65471155572057,245.30942311144113,V0,122.65471155572057
C22,C68,40.3236655740108,80.6473311480216,V0,40.3236655740108
C22,C69,106.00667099530793,212.01334199061586,V0,106.00667099530793
C22,C70,70.17033588304956,140.34067176609912,V0,70.17033588304956
C22,C71,25.836686982008597,51.673373964017195,V0,25.836686982008597
C22,C72,85.06836347041323,170.13672694082646,V0,85.06836347041323
C22,C73,94.47591433847961,188.95182867695922,V0,94.47591433847961
C22,C74,109.22575690272672,218.45151380545343,V0,109.22575690272672
C22,C75,106.51917243633572,213.03834487267144,V0,106.51917243633572
C22,C76,87.84617788595482,175.69235577190963,V0,87.84617788595482
C22,C77,108.89082184666002,217.78164369332004,V0,108.89082184666002
C22,C78,81.20139535986984,162.40279071973967,V0,81.20139535986984
C22,C79,88.27894224486636,176.55788448973271,V0,88.27894224486636
C22,C80,150.33906864077917,300.67813728155835,V0,150.33906864077917
C22,C81,93.875879989927,187.751759979854,V0,93.875879989927
C22,C82,103.83178109106042,207.66356218212084,V0,103.83178109106042
C22,C83,115.12016073407737,230.24032146815475,V0,115.12016073407737
C22,C84,49.205652090351165,98.41130418070233,V0,49.205652090351165
C22,C85,44.174938432817946,88.34987686563589,V0,44.174938432817946
C22,C86,62.35049230076476,124.70098460152953,V0,62.35049230076476
C22,C87,119.05162390612767,238.10324781225535,V0,119.05162390612767
C22,C88,58.50508316778116,117.01016633556232,V0,58.50508316778116
C22,C89,54.93888751760908,109.87777503521816,V0,54.93888751760908
C22,C90,58.32765652688355,116.6553130537671,V0,58.32765652688355
C22,C91,37.25110783309631,74.50221566619263,V0,37.25110783309631
C22,C92,44.01800657442758,88.03601314885516,V0,44.01800657442758
C22,C93,113.52214720981084,227.04429441962168,V0,113.52214720981084
C22,C94,62.2532332998618,124.50646659972361,V0,62.2532332998618
C22,C95,44.25584503219952,88.51169006439903,V0,44.25584503219952
C22,C96,35.42859451054141,70.85718902108282,V0,35.42859451054141
C22,C97,105.64829231511652,211.29658463023304,V0,105.64829231511652
C22,C98,79.78479678107591,159.56959356215182,V0,79.78479678107591
C22,C99,108.01872522634028,216.03745045268056,V0,108.01872522634028
C22,C100,41.65775917052059,83.31551834104118,V0,41.65775917052059
C23,D0,95.88690667826171,191.77381335652342,V0,95.88690667826171
C23,D1,87.6425092168398,175.2850184336796,V0,87.6425092168398
C23,C1,142.37947988962986,284.7589597792597,V0,142.37947988962986
C23,C2,128.7421633617791,257.4843267235582,V0,128.7421633617791
C23,C3,83.27515399666241,166.55030799332482,V0,83.27515399666241
C23,C4,111.37587889507179,222.75175779014359,V0,111.37587889507179
C23,C5,135.09003953783179,270.18007907566357,V0,135.09003953783179
C23,C6,194.06012377222203,388.12024754444406,V0,194.06012377222203
C23,C7,128.54719144784562,257.09438289569124,V0,128.54719144784562
C23,C8,28.221077048392967,56.442154096785934,V0,28.221077048392967
C23,C9,170.16749331023848,340.33498662047697,V0,170.16749331023848
C23,C10,180.32617719114828,360.65235438229655,V0,180.32617719114828
C23,C11,47.81311988726745,95.6262397745349,V0,47.81311988726745
C23,C12,88.09839060860138,176.19678121720275,V0,88.09839060860138
C23,C13,122.83973889396053,245.67947778792106,V0,122.83973889396053
C23,C14,194.9091652066673,389.8183304133346,V0,194.9091652066673
C23,C15,189.3854498112862,378.7708996225724,V0,189.3854498112862
C23,C16,120.78433629503967,241.56867259007936,V0,120.78433629503967
C23,C17,124.86414081447926,249.72828162895848,V0,124.86414081447926
C23,C18,128.64781842682424,257.2956368536485,V0,128.64781842682424
C23,C19,66.10580305448408,132.21160610896817,V0,66.10580305448408
C23,C20,140.54912404665777,281.09824809331553,V0,140.54912404665777
C23,C21,164.4014253100465,328.802850620093,V0,164.4014253100465
C23,C22,104.94085104758554,209.88170209517108,V0,104.94085104758554
C23,C24,108.3596941611703,216.7193883223406,V0,108.3596941611703
C23,C25,168.10459356826368,336.20918713652736,V0,168.10459356826368
C23,C26,150.03214789153054,300.0642957830611,V0,150.03214789153054
C23,C27,203.77042163884144,407.5408432776829,V0,203.77042163884144
C23,C28,20.819307554673248,41.638615109346496,V0,20.819307554673248
C23,C29,216.85642187039917,433.71284374079835,V0,216.85642187039917
C23,C30,29.29941512522914,58.59883025045828,V0,29.29941512522914
C23,C31,88.98015938910898,177.96031877821795,V0,88.98015938910898
C23,C32,86.80677798409134,173.61355596818268,V0,86.80677798409134
C23,C33,126.33552683228227,252.67105366456454,V0,126.33552683228227
C23,C34,193.61559568864016,387.2311913772803,V0,193.61559568864016
C23,C35,131.6053030374301,263.2106060748602,V0,131.6053030374301
C23,C36,174.2838703354069,348.5677406708138,V0,174.2838703354069
C23,C37,74.43530349391085,148.8706069878217,V0,74.43530349391085
C23,C38,88.4117629263031,176.8235258526062,V0,88.4117629263031
C23,C39,178.97579504204586,357.9515900840917,V0,178.97579504204586
C23,C40,137.78141384486628,275.56282768973256,V0,137.78141384486628
C23,C41,106.09916734705097,212.19833469410193,V0,106.09916734705097
C23,C42,138.15613063847778,276.31226127695555,V0,138.15613063847778
C23,C43,58.807509957590725,117.61501991518145,V0,58.807509957590725
C23,C44,184.3023650654202,368.6047301308404,V0,184.3023650654202
C23,C45,182.17292456704345,364.3458491340869,V0,182.17292456704345
C23,C46,165.2632254919919,330.5264509839838,V0,165.2632254919919
C23,C47,118.60331771001265,237.2066354200253,V0,118.60331771001265
C23,C48,185.06187343020022,370.12374686040044,V0,185.06187343020022
C23,C49,81.09372108888563,162.18744217777126,V0,81.09372108888563
C23,C50,122.31306908677185,244.6261381735437,V0,122.31306908677185
C23,C51,174.10066411799997,348.20132823599994,V0,174.10066411799997
C23,C52,118.97902890650077,237.95805781300155,V0,118.97902890650077
C23,C53,121.12752875172363,242.25505750344726,V0,121.12752875172363
C23,C54,31.513315414071414,63.02663082814283,V0,31.513315414071414
C23,C55,103.26522809925287,206.53045619850573,V0,103.26522809925287
C23,C56,175.87425244197092,351.74850488394185,V0,175.87425244197092
C23,C57,59.16386050254792,118.32772100509584,V0,59.16386050254792
C23,C58,71.69272320054323,143.38544640108645,V0,71.69272320054323
C23,C59,39.84853265213882,79.69706530427764,V0,39.84853265213882
C23,C60,160.1314961424966,320.2629922849932,V0,160.1314961424966
C23,C61,183.21658478630573,366.43316957261146,V0,183.21658478630573
C23,C62,195.331229985429,390.662459970858,V0,195.331229985429
C23,C63,93.96691991247343,187.93383982494686,V0,93.96691991247343
C23,C64,151.97497798275248,303.94995596550496,V0,151.97497798275248
C23,C65,86.15874446870463,172.31748893740925,V0,86.15874446870463
C23,C66,115.66245911222703,231.32491822445405,V0,115.66245911222703
C23,C67,127.35726031206713,254.71452062413425,V0,127.35726031206713
C23,C68,121.24297379123357,242.48594758246716,V0,121.24297379123357
C23,C69,94.03609119416102,188.07218238832203,V0,94.03609119416102
C23,C70,105.20146528674054,210.4029305734811,V0,105.20146528674054
C23,C71,112.99610977261749,225.99221954523497,V0,112.99610977261749
C23,C72,53.272314155519304,106.54462831103861,V0,53.272314155519304
C23,C73,198.5536794754446,397.1073589508892,V0,198.5536794754446
C23,C74,43.0075794174217,86.0151588348434,V0,43.0075794174217
C23,C75,174.73652198070977,349.47304396141953,V0,174.73652198070977
C23,C76,17.097087402374115,34.19417480474823,V0,17.097087402374115
C23,C77,29.04111122274895,58.0822224454979,V0,29.04111122274895
C23,C78,186.08669002216396,372.1733800443279,V0,186.08669002216396
C23,C79,156.03809887930638,312.07619775861275,V0,156.03809887930638
C23,C80,53.24887205972798,106.49774411945596,V0,53.24887205972798
C23,C81,157.6642489504289,315.3284979008578,V0,157.6642489504289
C23,C82,8.313312800786553,16.626625601573107,V0,8.313312800786553
C23,C83,51.299452471449065,102.59890494289813,V0,51.299452471449065
C23,C84,113.50623259087631,227.01246518175262,V0,113.50623259087631
C23,C85,63.3231317517867,126.6462635035734,V0,63.3231317517867
C23,C86,102.65192277156389,205.30384554312778,V0,102.65192277156389
C23,C87,223.22006188723324,446.4401237744665,V0,223.22006188723324
C23,C88,99.20900784667315,198.4180156933463,V0,99.20900784667315
C23,C89,131.47114932468156,262.9422986493631,V0,131.47114932468156
C23,C90,163.03366351980708,326.06732703961416,V0,163.03366351980708
C23,C91,80.05499021656523,160.10998043313046,V0,80.05499021656523
C23,C92,134.87637612682101,269.75275225364203,V0,134.87637612682101
C23,C93,217.18868234356847,434.37736468713695,V0,217.18868234356847
C23,C94,125.52020268747076,251.0404053749415,V0,125.52020268747076
C23,C95,77.71755303491481,155.43510606982963,V0,77.71755303491481
C23,C96,134.00254962347086,268.0050992469417,V0,134.00254962347086
C23,C97,155.68287876819608,311.36575753639215,V0,155.68287876819608
C23,C98,88.67366625838181,177.34733251676363,V0,88.67366625838181
C23,C99,43.23028334904104,86.46056669808208,V0,43.23028334904104
C23,C100,102.75972306808647,205.51944613617295,V0,102.75972306808647
C24,D0,23.45418146284785,46.9083629256957,V0,23.45418146284785
C24,D1,29.793775516116682,59.587551032233364,V0,29.793775516116682
C24,C1,50.231059119597035,100.46211823919407,V0,50.231059119597035
C24,C2,76.98698562064119,153.97397124128238,V0,76.98698562064119
C24,C3,79.33334438004589,158.66668876009177,V0,79.33334438004589
C24,C4,57.4241487234662,114.8482974469324,V0,57.4241487234662
C24,C5,106.73396946452847,213.46793892905694,V0,106.73396946452847
C24,C6,86.27299531535142,172.54599063070285,V0,86.27299531535142
C24,C7,108.53778567338442,217.07557134676884,V0,108.53778567338442
C24,C8,85.34191760419178,170.68383520838356,V0,85.34191760419178
C24,C9,67.86243519708373,135.72487039416745,V0,67.86243519708373
C24,C10,78.102802039107,156.205604078214,V0,78.102802039107
C24,C11,109.28918312525686,218.5783662505137,V0,109.28918312525686
C24,C12,61.84889019261234,123.69778038522468,V0,61.84889019261234
C24,C13,86.66033543893062,173.32067087786123,V0,86.66033543893062
C24,C14,87.04769957037385,174.0953991407477,V0,87.04769957037385
C24,C15,87.09783086755382,174.19566173510765,V0,87.09783086755382
C24,C16,61.985682694627144,123.97136538925427,V0,61.985682694627144
C24,C17,130.0405526584793,260.0811053169586,V0,130.0405526584793
C24,C18,23.021611434492552,46.043222868985104,V0,23.021611434492552
C24,C19,91.40930122702225,182.8186024540445,V0,91.40930122702225
C24,C20,72.61944583815831,145.23889167631663,V0,72.61944583815831
C24,C21,82.91464170612254,165.82928341224508,V0,82.91464170612254
C24,C22,6.842555471375877,13.685110942751754,V0,6.842555471375877
C24,C23,108.3596941611703,216.7193883223406,V0,108.3596941611703
C24,C25,60.993835221943996,121.98767044388799,V0,60.993835221943996
C24,C26,79.22454938019342,158.44909876038685,V0,79.22454938019342
C24,C27,101.19731679720306,202.39463359440612,V0,101.19731679720306
C24,C28,125.24606611585182,250.49213223170366,V0,125.24606611585182
C24,C29,110.7378267755263,221.4756535510526,V0,110.7378267755263
C24,C30,79.32756443953829,158.65512887907659,V0,79.32756443953829
C24,C31,100.03937560365256,200.07875120730512,V0,100.03937560365256
C24,C32,82.81962279729218,165.63924559458437,V0,82.81962279729218
C24,C33,106.53716683938464,213.07433367876928,V0,106.53716683938464
C24,C34,87.84691926537732,175.69383853075465,V0,87.84691926537732
C24,C35,25.60728941891963,51.21457883783926,V0,25.60728941891963
C24,C36,96.82512263704797,193.65024527409594,V0,96.82512263704797
C24,C37,85.0677184487957,170.1354368975914,V0,85.0677184487957
C24,C38,70.35628581381006,140.71257162762012,V0,70.35628581381006
C24,C39,106.97995147153156,213.95990294306313,V0,106.97995147153156
C24,C40,119.86665304362339,239.73330608724677,V0,119.86665304362339
C24,C41,65.05673448170235,130.1134689634047,V0,65.05673448170235
C24,C42,49.14360898771715,98.2872179754343,V0,49.14360898771715
C24,C43,63.10712319480626,126.21424638961253,V0,63.10712319480626
C24,C44,85.91753710454007,171.83507420908015,V0,85.91753710454007
C24,C45,73.98260703704179,147.96521407408358,V0,73.98260703704179
C24,C46,60.62680621859824,121.25361243719648,V0,60.62680621859824
C24,C47,10.442094268446349,20.884188536892697,V0,10.442094268446349
C24,C48,77.09734047993906,154.19468095987813,V0,77.09734047993906
C24,C49,33.595870749508606,67.19174149901721,V0,33.595870749508606
C24,C50,73.13081159740561,146.26162319481122,V0,73.13081159740561
C24,C51,103.53013547102245,207.0602709420449,V0,103.53013547102245
C24,C52,88.16229620099915,176.3245924019983,V0,88.16229620099915
C24,C53,112.03498018532585,224.0699603706517,V0,112.03498018532585
C24,C54,101.63876350848854,203.27752701697707,V0,101.63876350848854
C24,C55,60.04785086455136,120.0957017291027,V0,60.04785086455136
C24,C56,76.64987862142475,153.2997572428495,V0,76.64987862142475
C24,C57,62.861680503382516,125.72336100676505,V0,62.861680503382516
C24,C58,45.86001966750991,91.72003933501982,V0,45.86001966750991
C24,C59,137.61543088549928,275.23086177099856,V0,137.61543088549928
C24,C60,61.5230655905673,123.0461311811346,V0,61.5230655905673
C24,C61,85.98889123044839,171.97778246089678,V0,85.98889123044839
C24,C62,91.05287751617874,182.10575503235748,V0,91.05287751617874
C24,C63,47.752920271404456,95.50584054280891,V0,47.752920271404456
C24,C64,107.31284213102236,214.62568426204473,V0,107.31284213102236
C24,C65,50.055339700002435,100.11067940000487,V0,50.055339700002435
C24,C66,92.15745798362147,184.31491596724294,V0,92.15745798362147
C24,C67,129.46282559082383,258.92565118164765,V0,129.46282559082383
C24,C68,33.73455745228414,67.46911490456829,V0,33.73455745228414
C24,C69,103.3485308143907,206.6970616287814,V0,103.3485308143907
C24,C70,76.93495087469097,153.86990174938194,V0,76.93495087469097
C24,C71,31.39146315891292,62.78292631782585,V0,31.39146315891292
C24,C72,90.98440217751798,181.96880435503596,V0,90.98440217751798
C24,C73,92.62615866887919,185.25231733775837,V0,92.62615866887919
C24,C74,114.6549229954671,229.3098459909342,V0,114.6549229954671
C24,C75,99.72991838530508,199.45983677061017,V0,99.72991838530508
C24,C76,91.31369188214089,182.62738376428177,V0,91.31369188214089
C24,C77,110.6199680638337,221.2399361276674,V0,110.6199680638337
C24,C78,78.49350081933729,156.98700163867457,V0,78.49350081933729
C24,C79,93.18031666692424,186.36063333384848,V0,93.18031666692424
C24,C80,152.3274636752308,304.6549273504616,V0,152.3274636752308
C24,C81,87.23910899655179,174.47821799310358,V0,87.23910899655179
C24,C82,107.70132386587504,215.40264773175008,V0,107.70132386587504
C24,C83,115.55266251080741,231.10532502161482,V0,115.55266251080741
C24,C84,43.513130260291284,87.02626052058257,V0,43.513130260291284
C24,C85,46.23531526848353,92.47063053696706,V0,46.23531526848353
C24,C86,69.11879621119743,138.23759242239487,V0,69.11879621119743
C24,C87,117.02202513079328,234.04405026158656,V0,117.02202513079328
C24,C88,54.393176474339036,108.78635294867807,V0,54.393176474339036
C24,C89,48.26624215140686,96.53248430281371,V0,48.26624215140686
C24,C90,54.71332798963664,109.42665597927328,V0,54.71332798963664
C24,C91,36.495558955248555,72.99111791049711,V0,36.495558955248555
C24,C92,37.22273313109537,74.44546626219073,V0,37.22273313109537
C24,C93,111.83208668469426,223.66417336938852,V0,111.83208668469426
C24,C94,56.1020923921218,112.2041847842436,V0,56.1020923921218
C24,C95,43.19012532819658,86.38025065639316,V0,43.19012532819658
C24,C96,29.172418927719022,58.344837855438044,V0,29.172418927719022
C24,C97,99.38715199169718,198.77430398339436,V0,99.38715199169718
C24,C98,86.58984113195459,173.17968226390917,V0,86.58984113195459
C24,C99,113.47063021838443,226.94126043676886,V0,113.47063021838443
C24,C100,48.328465275376544,96.65693055075309,V0,48.328465275376544
C25,D0,73.41716352693282,146.83432705386565,V0,73.41716352693282
C25,D1,81.97259441946356,163.94518883892712,V0,81.97259441946356
C25,C1,41.107142027879526,82.21428405575905,V0,41.107142027879526
C25,C2,88.85718200130702,177.71436400261405,V0,88.85718200130702
C25,C3,133.8442457047368,267.6884914094736,V0,133.8442457047368
C25,C4,100.8379364800481,201.6758729600962,V0,100.8379364800481
C25,C5,144.78041482984284,289.5608296596857,V0,144.78041482984284
C25,C6,26.273739678800318,52.547479357600636,V0,26.273739678800318
C25,C7,127.06954281722697,254.13908563445398,V0,127.06954281722697
C25,C8,143.1631400170587,286.3262800341174,V0,143.1631400170587
C25,C9,19.664694023646344,39.32938804729269,V0,19.664694023646344
C25,C10,25.174827232454117,50.349654464908234,V0,25.174827232454117
C25,C11,169.57912790149365,339.1582558029873,V0,169.57912790149365
C25,C12,115.47918348736185,230.9583669747237,V0,115.47918348736185
C25,C13,126.8075583831411,253.6151167662822,V0,126.8075583831411
C25,C14,38.78424159814732,77.56848319629464,V0,38.78424159814732
C25,C15,31.793329544119707,63.586659088239415,V0,31.793329544119707
C25,C16,78.83874759023726,157.67749518047452,V0,78.83874759023726
C25,C17,155.64677562058196,311.2935512411639,V0,155.64677562058196
C25,C18,47.755951321995624,95.51190264399125,V0,47.755951321995624
C25,C19,137.65044640360455,275.3008928072091,V0,137.65044640360455
C25,C20,72.90979170854786,145.8195834170957,V0,72.90979170854786
C25,C21,90.82931752286079,181.65863504572158,V0,90.82931752286079
C25,C22,63.338750554953144,126.67750110990627,V0,63.338750554953144
C25,C23,168.10459356826368,336.20918713652736,V0,168.10459356826368
C25,C24,60.993835221943996,121.98767044388799,V0,60.993835221943996
C25,C26,99.42532527898894,198.85065055797787,V0,99.42532527898894
C25,C27,43.69117650032786,87.38235300065573,V0,43.69117650032786
C25,C28,183.62398382071282,367.24796764142565,V0,183.62398382071282
C25,C29,49.81836955411903,99.63673910823806,V0,49.81836955411903
C25,C30,139.55744436228164,279.1148887245633,V0,139.55744436228164
C25,C31,137.51811867796766,275.0362373559353,V0,137.51811867796766
C25,C32,136.38793232419715,272.7758646483943,V0,136.38793232419715
C25,C33,125.93361213813897,251.86722427627794,V0,125.93361213813897
C25,C34,27.393577818709893,54.78715563741979,V0,27.393577818709893
C25,C35,45.33124331952391,90.66248663904781,V0,45.33124331952391
C25,C36,103.46420828648759,206.92841657297518,V0,103.46420828648759
C25,C37,141.62965921989021,283.25931843978043,V0,141.62965921989021
C25,C38,108.43506999601743,216.87013999203486,V0,108.43506999601743
C25,C39,115.60878749126421,231.21757498252842,V0,115.60878749126421
C25,C40,135.82357772926278,271.64715545852556,V0,135.82357772926278
C25,C41,111.33877286859172,222.67754573718344,V0,111.33877286859172
C25,C42,69.13486630946691,138.26973261893383,V0,69.13486630946691
C25,C43,116.33531613371176,232.6706322674235,V0,116.33531613371176
C25,C44,67.80775476982787,135.61550953965573,V0,67.80775476982787
C25,C45,17.084680912836905,34.16936182567381,V0,17.084680912836905
C25,C46,11.272876282379501,22.545752564759002,V0,11.272876282379501
C25,C47,50.56672218820633,101.13344437641265,V0,50.56672218820633
C25,C48,30.824067477981604,61.64813495596321,V0,30.824067477981604
C25,C49,93.78129120720139,187.56258241440278,V0,93.78129120720139
C25,C50,89.52039436062641,179.04078872125282,V0,89.52039436062641
C25,C51,114.5572302128897,229.1144604257794,V0,114.5572302128897
C25,C52,130.37719763067406,260.7543952613481,V0,130.37719763067406
C25,C53,135.54015021348783,271.08030042697567,V0,135.54015021348783
C25,C54,156.95866156183334,313.9173231236667,V0,156.95866156183334
C25,C55,107.65742276380189,215.31484552760378,V0,107.65742276380189
C25,C56,30.64539901862374,61.29079803724748,V0,30.64539901862374
C25,C57,123.17897468787949,246.35794937575898,V0,123.17897468787949
C25,C58,106.03453478747929,212.06906957495858,V0,106.03453478747929
C25,C59,198.58874191500712,397.17748383001424,V0,198.58874191500712
C25,C60,56.72596105433514,113.45192210867027,V0,56.72596105433514
C25,C61,39.83911953855518,79.67823907711036,V0,39.83911953855518
C25,C62,32.16285890406269,64.32571780812538,V0,32.16285890406269
C25,C63,100.46020243070842,200.92040486141684,V0,100.46020243070842
C25,C64,136.39094465703,272.78188931406,V0,136.39094465703
C25,C65,93.56962156506728,187.13924313013456,V0,93.56962156506728
C25,C66,115.34413170587244,230.68826341174488,V0,115.34413170587244
C25,C67,153.67486179282778,307.34972358565557,V0,153.67486179282778
C25,C68,69.74791237355866,139.49582474711733,V0,69.74791237355866
C25,C69,155.9242156971416,311.8484313942832,V0,155.9242156971416
C25,C70,105.22584143321517,210.45168286643033,V0,105.22584143321517
C25,C71,61.02532964313061,122.05065928626121,V0,61.02532964313061
C25,C72,141.41171322138968,282.82342644277935,V0,141.41171322138968
C25,C73,31.943841778362618,63.88768355672524,V0,31.943841778362618
C25,C74,167.65205415865515,335.3041083173103,V0,167.65205415865515
C25,C75,107.82484435681913,215.64968871363826,V0,107.82484435681913
C25,C76,151.01133310422938,302.02266620845876,V0,151.01133310422938
C25,C77,171.6109506184427,343.2219012368854,V0,171.6109506184427
C25,C78,18.150208619378486,36.30041723875697,V0,18.150208619378486
C25,C79,86.43512835394169,172.87025670788339,V0,86.43512835394169
C25,C80,213.31356841929414,426.6271368385883,V0,213.31356841929414
C25,C81,104.30914221284833,208.61828442569666,V0,104.30914221284833
C25,C82,166.5815667519775,333.163133503955,V0,166.5815667519775
C25,C83,175.71068851758452,351.42137703516903,V0,175.71068851758452
C25,C84,85.72317898065332,171.44635796130663,V0,85.72317898065332
C25,C85,107.14558664570336,214.29117329140672,V0,107.14558664570336
C25,C86,99.09898456642367,198.19796913284733,V0,99.09898456642367
C25,C87,56.06553899436138,112.13107798872277,V0,56.06553899436138
C25,C88,104.1173360240913,208.2346720481826,V0,104.1173360240913
C25,C89,75.5134161524208,151.0268323048416,V0,75.5134161524208
C25,C90,13.470783627290077,26.941567254580153,V0,13.470783627290077
C25,C91,96.35659654872788,192.71319309745576,V0,96.35659654872788
C25,C92,56.84487591467332,113.68975182934663,V0,56.84487591467332
C25,C93,51.239630713214815,102.47926142642963,V0,51.239630713214815
C25,C94,90.03040299133009,180.06080598266018,V0,90.03040299133009
C25,C95,102.40130592223552,204.80261184447104,V0,102.40130592223552
C25,C96,46.045338015302114,92.09067603060423,V0,46.045338015302114
C25,C97,123.22887786971155,246.4577557394231,V0,123.22887786971155
C25,C98,123.74491933766878,247.48983867533755,V0,123.74491933766878
C25,C99,166.35840304934635,332.7168060986927,V0,166.35840304934635
C25,C100,81.12786710571136,162.25573421142272,V0,81.12786710571136
C26,D0,101.30643500928393,202.61287001856786,V0,101.30643500928393
C26,D1,105.06083119520245,210.1216623904049,V0,105.06083119520245
C26,C1,118.56225384676631,237.12450769353262,V0,118.56225384676631
C26,C2,155.4382528966343,310.8765057932686,V0,155.4382528966343
C26,C3,73.67798572535708,147.35597145071415,V0,73.67798572535708
C26,C4,38.665950914382975,77.33190182876595,V0,38.665950914382975
C26,C5,51.455892760922616,102.91178552184523,V0,51.455892760922616
C26,C6,110.52153233700962,221.04306467401923,V0,110.52153233700962
C26,C7,187.7304253901313,375.4608507802626,V0,187.7304253901313
C26,C8,138.75985352230535,277.5197070446107,V0,138.75985352230535
C26,C9,117.51893922752019,235.03787845504039,V0,117.51893922752019
C26,C10,124.58062401535274,249.1612480307055,V0,124.58062401535274
C26,C11,123.08644749423684,246.17289498847367,V0,123.08644749423684
C26,C12,62.49291869334673,124.98583738669348,V0,62.49291869334673
C26,C13,40.729599875155664,81.45919975031133,V0,40.729599875155664
C26,C14,91.5196736992411,183.0393473984822,V0,91.5196736992411
C26,C15,130.8353878090384,261.6707756180768,V0,130.8353878090384
C26,C16,140.57918391600327,281.15836783200655,V0,140.57918391600327
C26,C17,208.10568423163,416.21136846326,V0,208.10568423163
C26,C18,64.62989810102579,129.25979620205158,V0,64.62989810102579
C26,C19,161.67998823235143,323.35997646470287,V0,161.67998823235143
C26,C20,148.1970370728018,296.3940741456036,V0,148.1970370728018
C26,C21,18.366904674165603,36.73380934833121,V0,18.366904674165603
C26,C22,85.81076951435539,171.62153902871077,V0,85.81076951435539
C26,C23,150.03214789153054,300.0642957830611,V0,150.03214789153054
C26,C24,79.22454938019342,158.44909876038685,V0,79.22454938019342
C26,C25,99.42532527898894,198.85065055797787,V0,99.42532527898894
C26,C27,140.73757286463663,281.47514572927327,V0,140.73757286463663
C26,C28,170.6617850751273,341.3235701502546,V0,170.6617850751273
C26,C29,137.54230239944047,275.08460479888095,V0,137.54230239944047
C26,C30,123.8463290195057,247.6926580390114,V0,123.8463290195057
C26,C31,175.24584802183415,350.4916960436683,V0,175.24584802183415
C26,C32,72.65937942623508,145.31875885247015,V0,72.65937942623508
C26,C33,185.70659360814034,371.4131872162807,V0,185.70659360814034
C26,C34,121.91150572277132,243.82301144554268,V0,121.91150572277132
C26,C35,64.67028566784973,129.34057133569945,V0,64.67028566784973
C26,C36,24.340494478808264,48.68098895761653,V0,24.340494478808264
C26,C37,84.71196834376133,169.42393668752266,V0,84.71196834376133
C26,C38,147.21841901642583,294.43683803285165,V0,147.21841901642583
C26,C39,30.107301351528115,60.21460270305623,V0,30.107301351528115
C26,C40,199.08708917540912,398.17417835081824,V0,199.08708917540912
C26,C41,45.11285693287616,90.22571386575233,V0,45.11285693287616
C26,C42,32.966708122210214,65.93341624442043,V0,32.966708122210214
C26,C43,129.89953210098136,259.7990642019627,V0,129.89953210098136
C26,C44,53.7266705318752,107.4533410637504,V0,53.7266705318752
C26,C45,98.42050196810636,196.84100393621273,V0,98.42050196810636
C26,C46,107.7749368889543,215.5498737779086,V0,107.7749368889543
C26,C47,79.28357470457298,158.56714940914597,V0,79.28357470457298
C26,C48,86.57324262996688,173.14648525993377,V0,86.57324262996688
C26,C49,77.63131600447811,155.26263200895622,V0,77.63131600447811
C26,C50,152.0343042839555,304.068608567911,V0,152.0343042839555
C26,C51,25.716860429460727,51.433720858921454,V0,25.716860429460727
C26,C52,46.174027021178915,92.34805404235783,V0,46.174027021178915
C26,C53,190.78708016619942,381.57416033239883,V0,190.78708016619942
C26,C54,158.5858971588057,317.1717943176114,V0,158.5858971588057
C26,C55,47.013421207182176,94.02684241436435,V0,47.013421207182176
C26,C56,128.8939438590604,257.7878877181208,V0,128.8939438590604
C26,C57,90.95064650555109,181.90129301110218,V0,90.95064650555109
C26,C58,81.61103522016174,163.22207044032348,V0,81.61103522016174
C26,C59,161.6901392742412,323.3802785484824,V0,161.6901392742412
C26,C60,44.68789409945105,89.3757881989021,V0,44.68789409945105
C26,C61,138.66736493613496,277.3347298722699,V0,138.66736493613496
C26,C62,128.8838671182329,257.7677342364658,V0,128.8838671182329
C26,C63,56.85698592990437,113.71397185980874,V0,56.85698592990437
C26,C64,37.579067669354814,75.15813533870963,V0,37.579067669354814
C26,C65,126.64132420495271,253.28264840990545,V0,126.64132420495271
C26,C66,171.2255102649881,342.4510205299762,V0,171.2255102649881
C26,C67,207.8161147379974,415.6322294759948,V0,207.8161147379974
