from_id,to_id,distance_km,time_min
C11,C47,119.46118122904431,238.92236245808863
C11,C48,178.95889360026305,357.9177872005261
C11,C49,75.86308147440387,151.72616294880774
C11,C50,148.79623747071668,297.59247494143335
C11,C51,143.98358328317858,287.96716656635715
C11,C52,83.10607766268419,166.21215532536837
C11,C53,159.26007016945277,318.52014033890555
C11,C54,76.3466480792306,152.6932961584612
C11,C55,77.67635307673741,155.35270615347483
C11,C56,185.0566397874102,370.1132795748204
C11,C57,46.45544891918933,92.91089783837866
C11,C58,63.57425211447977,127.14850422895952
C11,C59,39.154844791108026,78.30968958221605
C11,C60,145.57420143840932,291.14840287681864
C11,C61,193.8705852795844,387.7411705591688
C11,C62,200.30980525441962,400.61961050883923
C11,C63,74.98903807416293,149.97807614832587
C11,C64,115.1548385268552,230.3096770537104
C11,C65,108.97801290750886,217.9560258150177
C11,C66,149.32123946518954,298.64247893037907
C11,C67,168.5698859660367,337.1397719320734
C11,C68,108.07399428712974,216.14798857425947
C11,C69,50.51231247198015,101.0246249439603
C11,C70,135.92011561449578,271.84023122899157
C11,C71,126.12455168185413,252.2491033637083
C11,C72,93.52137616414255,187.0427523282851
C11,C73,201.4885435568789,402.9770871137578
C11,C74,90.1124880377121,180.2249760754242
C11,C75,146.37580956871304,292.7516191374261
C11,C76,48.62141451036808,97.24282902073617
C11,C77,19.55434432304927,39.10868864609854
C11,C78,186.2487076834568,372.4974153669136
C11,C79,181.0100082316544,362.0200164633088
C11,C80,50.73170533208818,101.46341066417637
C11,C81,129.4356887059409,258.8713774118818
C11,C82,55.76567064670052,111.53134129340104
C11,C83,6.486831710746779,12.973663421493558
C11,C84,95.33874407054331,190.67748814108663
C11,C85,65.88173740184293,131.76347480368585
C11,C86,131.17419996254523,262.34839992509046
C11,C87,225.53764078127801,451.07528156255603
C11,C88,76.37620846080928,152.75241692161856
C11,C89,113.57371036360352,227.14742072720705
C11,C90,161.15060401255764,322.3012080251153
C11,C91,73.22439584821859,146.44879169643718
C11,C92,123.41124654432583,246.82249308865164
C11,C93,220.77344427677218,441.54688855354436
C11,C94,103.14392365310918,206.28784730621837
C11,C95,67.3244284748544,134.6488569497088
C11,C96,127.4220760401881,254.84415208037623
C11,C97,122.33535695269747,244.6707139053949
C11,C98,124.60193671780607,249.20387343561214
C11,C99,90.14865379393795,180.2973075878759
C11,C100,123.8478216746247,247.69564334924942
C12,D0,72.2203883913279,144.4407767826558
C12,D1,70.66082131201652,141.32164262403305
C12,C1,112.06091705050358,224.12183410100715
C12,C2,130.81985251291087,261.63970502582174
C12,C3,18.36558822093244,36.73117644186488
C12,C4,24.565294804821413,49.130589609642826
C12,C5,55.70389134937232,111.40778269874464
C12,C6,136.9062591819361,273.8125183638722
C12,C7,153.94927717085812,307.89855434171625
C12,C8,80.6315626804606,161.2631253609212
C12,C9,127.01939707458956,254.03879414917915
C12,C10,136.80821094502875,273.6164218900575
C12,C11,62.82039717443623,125.64079434887246
C12,C13,38.1328379557731,76.2656759115462
C12,C14,127.88487383052086,255.76974766104172
C12,C15,145.36020364275143,290.72040728550286
C12,C16,116.4171808183897,232.8343616367794
C12,C17,167.2795908273998,334.5591816547996
C12,C18,67.72323455321528,135.44646910643056
C12,C19,111.99350350474192,223.98700700948385
C12,C20,131.15041336945944,262.3008267389189
C12,C21,78.28105947371432,156.56211894742864
C12,C22,64.81122641920031,129.62245283840062
C12,C23,88.09839060860138,176.19678121720275
C12,C24,61.84889019261234,123.69778038522468
C12,C25,115.47918348736185,230.9583669747237
C12,C26,62.49291869334673,124.98583738669348
C12,C27,158.6879491835049,317.3758983670098
C12,C28,108.87459508153641,217.74919016307283
C12,C29,163.96650807644215,327.9330161528843
C12,C30,63.79095819885212,127.58191639770422
C12,C31,130.315735487554,260.631470975108
C12,C32,21.191934401420095,42.38386880284019
C12,C33,151.6407627973169,303.2815255946338
C12,C34,142.7359235266228,285.4718470532456
C12,C35,70.19943804328665,140.3988760865733
C12,C36,86.83248371062001,173.66496742124002
C12,C37,27.17891933202556,54.35783866405112
C12,C38,107.60285176656632,215.20570353313263
C12,C39,90.91927685436983,181.83855370873965
C12,C40,165.57901019450873,331.15802038901745
C12,C41,18.020403100482923,36.04080620096585
C12,C42,59.14925291182391,118.29850582364782
C12,C43,80.85575261771517,161.71150523543034
C12,C44,104.52175487547282,209.04350975094565
C12,C45,123.52961609022026,247.05923218044055
C12,C46,118.50848306315153,237.01696612630306
C12,C47,69.88562508472579,139.77125016945158
C12,C48,119.37333696208422,238.74667392416845
C12,C49,34.113576569969645,68.22715313993929
C12,C50,125.51126997780847,251.0225399556169
C12,C51,86.02656588141964,172.05313176283929
C12,C52,36.154395906641454,72.30879181328291
C12,C53,153.3724977729982,306.7449955459964
C12,C54,100.57501644743485,201.1500328948697
C12,C55,15.50840023476624,31.01680046953248
C12,C56,136.87550625357875,273.7510125071575
C12,C57,30.074135365378453,60.148270730756906
C12,C58,28.454600759564745,56.90920151912949
C12,C59,100.22997258646053,200.45994517292107
C12,C60,83.3174064823497,166.6348129646994
C12,C61,146.58336555123904,293.1667311024781
C12,C62,147.522111800915,295.04422360183
C12,C63,15.030159413096223,30.060318826192447
C12,C64,67.05812302033875,134.1162460406775
C12,C65,89.3058636881987,178.6117273763974
C12,C66,136.9063895465617,273.8127790931234
C12,C67,167.95455487284946,335.9091097456989
C12,C68,47.7778649942189,95.5557299884378
C12,C69,41.567873615491095,83.13574723098219
C12,C70,121.07349022254449,242.146980445089
C12,C71,89.33634510790286,178.67269021580572
C12,C72,104.31249486499566,208.6249897299913
C12,C73,147.026757317101,294.053514634202
C12,C74,116.76221052904866,233.52442105809732
C12,C75,86.95315154610265,173.9063030922053
C12,C76,75.5522525316049,151.1045050632098
C12,C77,73.86594595063843,147.73189190127687
C12,C78,130.33225143724383,260.66450287448765
C12,C79,151.66987616451058,303.33975232902117
C12,C80,113.13185071638867,226.26370143277734
C12,C81,69.81033785843043,139.62067571686086
C12,C82,92.30147928268217,184.60295856536433
C12,C83,67.63449379903139,135.26898759806278
C12,C84,33.27392388016846,66.54784776033692
C12,C85,43.358306242160026,86.71661248432005
C12,C86,113.959938690171,227.919877380342
C12,C87,169.85087503080663,339.70175006161327
C12,C88,13.620659817627631,27.241319635255262
C12,C89,51.02941004737306,102.05882009474612
C12,C90,104.93631570522903,209.87263141045807
C12,C91,31.078351470415473,62.15670294083095
C12,C92,63.091371668010844,126.1827433360217
C12,C93,166.139886937322,332.279773874644
C12,C94,40.414944190005336,80.82988838001067
C12,C95,24.88352854100087,49.76705708200174
C12,C96,70.04488287376913,140.08976574753825
C12,C97,68.21320361081804,136.42640722163608
C12,C98,120.27746007166394,240.55492014332788
C12,C99,116.07486930130085,232.1497386026017
C12,C100,97.82259550084295,195.6451910016859
C13,D0,103.21867435826361,206.43734871652723
C13,D1,103.70958344684279,207.41916689368557
C13,C1,134.82491382523983,269.64982765047966
C13,C2,161.94726253149744,323.8945250629949
C13,C3,39.96774591591586,79.93549183183173
C13,C4,29.244925022544624,58.48985004508925
C13,C5,20.10005163874794,40.20010327749588
C13,C6,143.07164935259766,286.1432987051953
C13,C7,188.58479736863933,377.16959473727866
C13,C8,118.33361989258,236.66723978516
C13,C9,142.31128990273734,284.6225798054747
C13,C10,150.95544533265198,301.91089066530395
C13,C11,88.00672771185953,176.01345542371905
C13,C12,38.1328379557731,76.2656759115462
C13,C14,127.626563943944,255.25312788788798
C13,C15,158.49597181315943,316.99194362631886
C13,C16,147.04928950243848,294.09857900487697
C13,C17,203.91610391772602,407.83220783545204
C13,C18,82.44145609945808,164.88291219891616
C13,C19,149.907372823055,299.81474564611
C13,C20,159.23331034096273,318.46662068192546
C13,C21,59.092905996155864,118.18581199231173
C13,C22,91.67754521193153,183.35509042386306
C13,C23,122.83973889396053,245.67947778792106
C13,C24,86.66033543893062,173.32067087786123
C13,C25,126.8075583831411,253.6151167662822
C13,C26,40.729599875155664,81.45919975031133
C13,C27,170.2347206729372,340.4694413458744
C13,C28,143.60249963922382,287.20499927844764
C13,C29,170.69766078960308,341.39532157920615
C13,C30,100.93472252908468,201.86944505816936
C13,C31,167.58990643223055,335.1798128644611
C13,C32,37.24263374428354,74.48526748856708
C13,C33,186.3393551112188,372.6787102224376
C13,C34,152.2928259045062,304.5856518090124
C13,C35,83.90102208158262,167.80204416316525
C13,C36,61.968423923484764,123.93684784696953
C13,C37,50.2159100335659,100.4318200671318
C13,C38,143.3749404550511,286.7498809101022
C13,C39,61.720114340773655,123.44022868154732
C13,C40,200.24304062538863,400.48608125077726
C13,C41,23.338980015874856,46.67796003174971
C13,C42,58.62152876556989,117.24305753113978
C13,C43,118.4749653212236,236.9499306424472
C13,C44,93.57065248428661,187.14130496857322
C13,C45,130.03737365113636,260.0747473022727
C13,C46,132.83870461140188,265.67740922280376
C13,C47,91.48760803092924,182.97521606185848
C13,C48,121.10919738320469,242.21839476640935
C13,C49,68.33153810154039,136.66307620308078
C13,C50,157.25392074434652,314.50784148869303
C13,C51,56.81729207582583,113.63458415165167
C13,C52,5.520551467721942,11.041102935443885
C13,C53,189.05568012715233,378.11136025430466
C13,C54,138.16556031958075,276.3311206391615
C13,C55,28.583556037030807,57.16711207406161
C13,C56,153.26661192270308,306.53322384540616
C13,C57,67.54024383694308,135.08048767388615
C13,C58,65.8049897453693,131.6099794907386
C13,C59,127.16101420641901,254.32202841283805
C13,C60,79.45536977211297,158.91073954422595
C13,C61,163.26454098701626,326.5290819740325
C13,C62,158.43545788060092,316.87091576120184
C13,C63,43.45903402961111,86.91806805922222
C13,C64,29.340463751475983,58.68092750295197
C13,C65,124.02695288359007,248.05390576718017
C13,C66,171.5139547186475,343.027909437295
C13,C67,204.36998373901798,408.73996747803596
C13,C68,58.72418826024491,117.44837652048982
C13,C69,43.516488509552325,87.03297701910465
C13,C70,155.5754780772187,311.1509561544374
C13,C71,117.50803482711933,235.01606965423866
C13,C72,142.4336688100073,284.8673376200146
C13,C73,155.8395004194656,311.6790008389312
C13,C74,154.38030415044713,308.76060830089426
C13,C75,60.367062779001515,120.73412555800302
C13,C76,112.00907488240877,224.01814976481754
C13,C77,103.660065354132,207.320130708264
C13,C78,138.04551687903248,276.09103375806495
C13,C79,179.82322168254345,359.6464433650869
C13,C80,137.9997098841493,275.9994197682986
C13,C81,44.62055323928577,89.24110647857154
C13,C82,127.98520913842532,255.97041827685067
C13,C83,90.8151046066241,181.6302092132482
C13,C84,44.038458729896824,88.07691745979365
C13,C85,80.93092774696876,161.86185549393753
C13,C86,148.11317668036318,296.22635336072636
C13,C87,175.90490056829333,351.80980113658666
C13,C88,35.09344675556852,70.18689351113704
C13,C89,51.438718990174905,102.87743798034981
C13,C90,114.16002157733584,228.32004315467168
C13,C91,65.87598759976166,131.75197519952332
C13,C92,69.97215825339838,139.94431650679675
C13,C93,173.8263373797185,347.652674759437
C13,C94,36.784980392777406,73.56996078555481
C13,C95,61.13899210007125,122.2779842001425
C13,C96,81.86351513760955,163.7270302752191
C13,C97,34.33244983801436,68.66489967602872
C13,C98,156.9411642945052,313.8823285890104
C13,C99,153.7460126480059,307.4920252960118
C13,C100,130.06101918102792,260.12203836205583
C14,D0,105.13672089364121,210.27344178728242
C14,D1,113.47344136368972,226.94688272737943
C14,C1,79.80517873629101,159.61035747258202
C14,C2,127.62760184929391,255.2552036985878
C14,C3,145.5531133279708,291.1062266559416
C14,C4,107.56339008592177,215.12678017184354
C14,C5,142.30347620314788,284.60695240629576
C14,C6,25.75224889439274,51.50449778878548
C14,C7,165.84189128803663,331.68378257607327
C14,C8,172.37471035547608,344.74942071095217
C14,C9,55.02548923409142,110.05097846818283
C14,C10,54.5852137628219,109.1704275256438
C14,C11,188.06122220409188,376.12244440818375
C14,C12,127.88487383052086,255.76974766104172
C14,C13,127.626563943944,255.25312788788798
C14,C15,55.320575214398154,110.64115042879631
C14,C16,117.26642522244765,234.5328504448953
C14,C17,194.2767655763438,388.5535311526876
C14,C18,66.41141569190398,132.82283138380797
C14,C19,172.69160752864045,345.3832150572809
C14,C20,111.60532221921885,223.2106444384377
C14,C21,77.05501311792757,154.11002623585514
C14,C22,91.57779120855298,183.15558241710596
C14,C23,194.9091652066673,389.8183304133346
C14,C24,87.04769957037385,174.0953991407477
C14,C25,38.78424159814732,77.56848319629464
C14,C26,91.5196736992411,183.0393473984822
C14,C27,58.55503274737835,117.1100654947567
C14,C28,212.25446959429436,424.5089391885887
C14,C29,48.12712349974295,96.2542469994859
C14,C30,165.6555137184518,331.3110274369036
C14,C31,174.6490897422902,349.2981794845804
C14,C32,146.9947916389801,293.9895832779602
C14,C33,164.68810472947388,329.37620945894776
C14,C34,40.804749020056306,81.60949804011261
C14,C35,63.44034705725448,126.88069411450896
C14,C36,86.16626299378372,172.33252598756744
C14,C37,155.06370271404546,310.1274054280909
C14,C38,144.94625066607,289.89250133214
C14,C39,97.58347122070259,195.16694244140518
C14,C40,174.59392509590617,349.18785019181234
C14,C41,118.45228910876,236.90457821752
C14,C42,70.61431736020369,141.22863472040737
C14,C43,148.34975173710703,296.69950347421405
C14,C44,43.17683380505138,86.35366761010276
C14,C45,22.676759743948303,45.353519487896605
C14,C46,49.37894641000068,98.75789282000136
C14,C47,77.31407263930437,154.62814527860874
C14,C48,9.99276598207569,19.98553196415138
C14,C49,115.27860642101714,230.5572128420343
C14,C50,128.15806491553468,256.31612983106936
C14,C51,98.15745283953439,196.31490567906877
C14,C52,132.28431583187802,264.56863166375604
C14,C53,174.1898556239055,348.379711247811
C14,C54,188.15391248562622,376.30782497125244
C14,C55,116.23104964523418,232.46209929046836
C14,C56,63.31724693713115,126.63449387426232
C14,C57,143.2607612694794,286.5215225389588
C14,C58,126.6868301162569,253.3736602325138
C14,C59,221.10818081459183,442.21636162918367
C14,C60,48.175563017118854,96.35112603423771
C14,C61,69.66194462847248,139.32388925694497
C14,C62,48.56400811179982,97.12801622359964
C14,C63,113.82291966810098,227.64583933620196
C14,C64,128.62609072303738,257.25218144607476
C14,C65,128.36736439291,256.73472878582
C14,C66,153.8797396300205,307.759479260041
C14,C67,192.36282306679857,384.72564613359714
C14,C68,80.33431098028146,160.66862196056292
C14,C69,164.33109488646312,328.66218977292624
C14,C70,143.17658120794147,286.35316241588293
C14,C71,96.50251214824941,193.00502429649882
C14,C72,175.0103216743011,350.0206433486022
C14,C73,40.98224982797316,81.96449965594633
C14,C74,200.2749657240761,400.5499314481522
C14,C75,90.67233338290205,181.3446667658041
C14,C76,177.98245679062555,355.9649135812511
C14,C77,193.60880444650817,387.21760889301635
C14,C78,28.257671303086457,56.515342606172915
C14,C79,124.17022953716004,248.34045907432005
C14,C80,235.43059443916454,470.8611888783291
C14,C81,93.42991460853574,186.85982921707148
C14,C82,194.6410762428999,389.2821524857998
C14,C83,193.68608906650488,387.37217813300975
C14,C84,94.79727177497738,189.59454354995475
C14,C85,131.7681641993534,263.5363283987068
C14,C86,136.7110244999936,273.4220489999872
C14,C87,51.751781986218525,103.50356397243705
C14,C88,114.72685679995067,229.45371359990133
C14,C89,78.78344144157538,157.56688288315075
C14,C90,34.89045465383829,69.78090930767658
C14,C91,117.12448973533827,234.24897947067655
C14,C92,64.91571156174108,129.83142312348215
C14,C93,52.57719864144593,105.15439728289186
C14,C94,92.95474345477761,185.90948690955523
C14,C95,121.75805519832785,243.51611039665573
C14,C96,61.47223504463153,122.94447008926306
C14,C97,113.63623424613631,227.27246849227262
C14,C98,160.73680899719866,321.47361799439733
C14,C99,199.0308642068156,398.0617284136312
C14,C100,117.66259690222368,235.32519380444737
C15,D0,93.5764939715403,187.1529879430806
C15,D1,101.74385612352697,203.48771224705393
C15,C1,48.597406272723624,97.19481254544725
C15,C2,88.50907791993363,177.01815583986726
C15,C3,163.65681956498892,327.31363912997784
C15,C4,132.09980563067123,264.19961126134245
C15,C5,176.56596210314282,353.13192420628565
C15,C6,30.06000825445202,60.12001650890403
C15,C7,124.8769865260102,249.75397305202043
C15,C8,162.7731213522265,325.546242704453
C15,C9,19.45289044767718,38.90578089535436
C15,C10,9.126535878122647,18.253071756245294
C15,C11,196.2999376999698,392.5998753999396
C15,C12,145.36020364275143,290.72040728550286
C15,C13,158.49597181315943,316.99194362631886
C15,C14,55.320575214398154,110.64115042879631
C15,C16,83.30243303980419,166.60486607960837
C15,C17,154.982513170753,309.965026341506
C15,C18,78.08297780759811,156.16595561519622
C15,C19,149.5045080524908,299.0090161049816
C15,C20,70.19211942204622,140.38423884409244
C15,C21,121.19051479081658,242.38102958163316
C15,C22,87.69222345351345,175.3844469070269
C15,C23,189.3854498112862,378.7708996225724
C15,C24,87.09783086755382,174.19566173510765
C15,C25,31.793329544119707,63.586659088239415
C15,C26,130.8353878090384,261.6707756180768
C15,C27,14.406208664180797,28.812417328361594
C15,C28,202.9452197376519,405.8904394753038
C15,C29,31.769972512789153,63.539945025578305
C15,C30,162.047312388029,324.094624776058
C15,C31,144.4561539296874,288.9123078593748
C15,C32,166.47022316840602,332.94044633681204
C15,C33,124.30083420112696,248.60166840225392
C15,C34,15.364117059681453,30.728234119362902
C15,C35,75.9453570478554,151.8907140957108
C15,C36,133.17003824515965,266.3400764903193
C15,C37,170.80874893007066,341.6174978601413
C15,C38,118.25129295651121,236.50258591302241
C15,C39,145.2612830599174,290.5225661198348
C15,C40,131.5074046138022,263.0148092276044
C15,C41,142.43270024249227,284.86540048498455
C15,C42,100.92321690005951,201.84643380011903
C15,C43,133.65539639618882,267.31079279237764
C15,C44,94.1673710433383,188.3347420866766
C15,C45,35.58453229402733,71.16906458805467
C15,C46,26.877712448996242,53.755424897992484
C15,C47,77.17839294627626,154.35678589255252
C15,C48,52.15760131830228,104.31520263660455
C15,C49,120.68683772865252,241.37367545730504
C15,C50,91.37591775779894,182.7518355155979
C15,C51,144.6232562808066,289.2465125616132
C15,C52,161.975331388055,323.95066277611
C15,C53,135.1938399708564,270.3876799417128
C15,C54,174.02743649803196,348.0548729960639
C15,C55,138.54045633042665,277.0809126608533
C15,C56,15.36890992049407,30.737819840988145
C15,C57,149.92956345269565,299.8591269053913
C15,C58,132.957843107174,265.915686214348
C15,C59,222.61379208080945,445.2275841616189
C15,C60,87.24504501198759,174.49009002397517
C15,C61,15.77236419220806,31.544728384416118
C15,C62,9.414750028705187,18.829500057410375
C15,C63,130.34925283513093,260.69850567026185
C15,C64,167.9975030302854,335.9950060605708
C15,C65,107.84604224151298,215.69208448302595
C15,C66,116.79401347414752,233.58802694829504
C15,C67,152.39175392056143,304.78350784112286
C15,C68,100.92051147960402,201.84102295920803
C15,C69,186.36037574232947,372.72075148465893
C15,C70,110.52460930662977,221.04921861325954
C15,C71,76.85892103080187,153.71784206160373
C15,C72,155.61919678779594,311.2383935755919
C15,C73,17.951572824856264,35.90314564971253
C15,C74,182.61952676828164,365.2390535365633
C15,C75,137.62463151462958,275.24926302925917
C15,C76,172.50647651371725,345.0129530274345
C15,C77,196.3437103782968,392.6874207565936
C15,C78,27.65869156087704,55.31738312175408
C15,C79,76.36172606346481,152.72345212692963
C15,C80,237.43128455972274,474.8625691194455
C15,C81,135.3682068126322,270.7364136252644
C15,C82,186.76877736710665,373.5375547342133
C15,C83,202.60037665035372,405.20075330070745
C15,C84,116.8324818768204,233.6649637536408
C15,C85,131.69946308080813,263.39892616161626
C15,C86,106.0939812939525,212.187962587905
C15,C87,37.56644820117848,75.13289640235696
C15,C88,134.63427052739362,269.26854105478725
C15,C89,107.27709878303658,214.55419756607316
C15,C90,44.988050684195294,89.97610136839059
C15,C91,123.53785043766568,247.0757008753314
C15,C92,88.5270486219914,177.0540972439828
C15,C93,29.994425312241177,59.98885062448235
C15,C94,121.74131329823805,243.4826265964761
C15,C95,130.0572524850539,260.1145049701078
C15,C96,77.17319395785539,154.34638791571078
C15,C97,154.59889761908073,309.19779523816146
C15,C98,131.58358830518307,263.16717661036614
C15,C99,181.28511094690074,362.5702218938015
C15,C100,92.61478389325082,185.22956778650163
C16,D0,44.295285332670275,88.59057066534055
C16,D1,46.410604117530106,92.82120823506021
C16,C1,37.95800482648927,75.91600965297854
C16,C2,15.012855702692162,30.025711405384325
C16,C3,130.97910294458433,261.95820588916865
C16,C4,118.18060217820911,236.36120435641823
C16,C5,167.1096559208861,334.2193118417722
C16,C6,102.11232595460523,204.22465190921045
C16,C7,50.149922675187106,100.29984535037421
C16,C8,92.56326012184597,185.12652024369194
C16,C9,68.29220185551517,136.58440371103035
C16,C10,75.84729532522111,151.69459065044222
C16,C11,143.77120161875916,287.54240323751833
C16,C12,116.4171808183897,232.8343616367794
C16,C13,147.04928950243848,294.09857900487697
C16,C14,117.26642522244765,234.5328504448953
C16,C15,83.30243303980419,166.60486607960837
C16,C17,77.15492511602667,154.30985023205335
C16,C18,77.57310710468899,155.14621420937797
C16,C19,68.26322153352073,136.52644306704147
C16,C20,19.76993732214771,39.53987464429542
C16,C21,141.88612427062088,283.77224854124177
C16,C22,55.99384073736192,111.98768147472384
C16,C23,120.78433629503967,241.56867259007936
C16,C24,61.985682694627144,123.97136538925427
C16,C25,78.83874759023726,157.67749518047452
C16,C26,140.57918391600327,281.15836783200655
C16,C27,96.06956999304606,192.13913998609212
C16,C28,129.49240650706994,258.9848130141399
C16,C29,114.95042850335922,229.90085700671844
C16,C30,99.12045003442674,198.24090006885348
C16,C31,61.155895411283936,122.31179082256786
C16,C32,135.25664475746635,270.5132895149327
C16,C33,48.609114124921405,97.21822824984281
C16,C34,93.98099795001174,187.96199590002348
C16,C35,78.539477127346,157.078954254692
C16,C36,156.05079610805333,312.10159221610667
C16,C37,133.0781846624677,266.1563693249354
C16,C38,36.65050641672024,73.30101283344048
C16,C39,166.99394176494454,333.9878835298891
C16,C40,60.47681540008924,120.95363080017847
C16,C41,124.31550267168274,248.63100534336547
C16,C42,108.8651110170075,217.730222034015
C16,C43,62.08127630248952,124.16255260497904
C16,C44,135.14940668948557,270.29881337897115
C16,C45,95.86552075418585,191.7310415083717
C16,C46,69.55272213416342,139.10544426832683
C16,C47,61.50663342085865,123.0132668417173
C16,C48,108.38213791131226,216.7642758226245
C16,C49,82.41327609102785,164.8265521820557
C16,C50,11.868520579815298,23.737041159630596
C16,C51,163.96199614681382,327.92399229362763
C16,C52,147.81782503080618,295.63565006161235
C16,C53,57.17703298368078,114.35406596736156
C16,C54,98.14625010210138,196.29250020420275
C16,C55,119.06240881230713,238.12481762461425
C16,C56,67.93514252305349,135.87028504610697
C16,C57,103.65211369258634,207.30422738517268
C16,C58,91.1725625810496,182.3451251620992
C16,C59,159.04017439813438,318.08034879626877
C16,C60,114.0662522400222,228.1325044800444
C16,C61,71.57099382002156,143.1419876400431
C16,C62,91.89919270349945,183.7983854069989
C16,C63,104.92628321255778,209.85256642511555
C16,C64,169.16958628521473,338.33917257042947
C16,C65,35.32720934355747,70.65441868711494
C16,C66,36.655535946975355,73.31107189395071
C16,C67,75.44345464104484,150.88690928208968
C16,C68,95.37645618962283,190.75291237924566
C16,C69,155.26976621893263,310.53953243786526
C16,C70,27.304735160291653,54.609470320583306
C16,C71,30.79769359417193,61.59538718834386
C16,C72,76.63969029966073,153.27938059932146
C16,C73,98.54510777491005,197.0902155498201
C16,C74,103.44308659837884,206.88617319675768
C16,C75,159.41376097955765,318.8275219591153
C16,C76,105.79230099154046,211.58460198308092
C16,C77,136.68801842781872,273.37603685563744
C16,C78,94.55309644478908,189.10619288957815
C16,C79,37.29158917412448,74.58317834824896
C16,C80,173.3725829385347,346.7451658770694
C16,C81,148.33763499700302,296.67526999400604
C16,C82,115.90874780253918,231.81749560507836
C16,C83,150.1945703662292,300.3891407324584
C16,C84,105.1962581384539,210.3925162769078
C16,C85,80.92204076882715,161.8440815376543
C16,C86,23.061533304731892,46.123066609463784
C16,C87,120.85954066133945,241.71908132267893
C16,C88,112.79260137935383,225.58520275870765
C16,C89,109.48347224799447,218.96694449598894
C16,C90,83.80218592096344,167.60437184192688
C16,C91,85.56388085891652,171.12776171783304
C16,C92,94.99622815413277,189.99245630826553
C16,C93,113.268540808012,226.537081616024
C16,C94,118.08765904646671,236.17531809293342
C16,C95,92.35684752982661,184.71369505965322
C16,C96,82.64125516452543,165.28251032905087
C16,C97,161.32932002321056,322.6586400464211
C16,C98,48.417305786397925,96.83461157279585
C16,C99,102.10501815823487,204.21003631646974
C16,C100,20.025431996807946,40.05086399361589
C17,D0,107.01494973952178,214.02989947904356
C17,D1,103.12662163949035,206.2532432789807
C17,C1,114.54090377061156,229.08180754122313
C17,C2,67.2622651693452,134.5245303386904
C17,C3,176.04711837402792,352.09423674805583
C17,C4,177.9812513035044,355.9625026070088
C17,C5,222.7790287304776,445.5580574609552
C17,C6,177.67484933505511,355.34969867011023
C17,C7,30.289413682894978,60.57882736578995
C17,C8,103.57561923822736,207.15123847645472
C17,C9,143.10471562400156,286.2094312480031
C17,C10,149.00644707320143,298.01289414640286
C17,C11,166.57359225696624,333.1471845139325
C17,C12,167.2795908273998,334.5591816547996
C17,C13,203.91610391772602,407.83220783545204
C17,C14,194.2767655763438,388.5535311526876
C17,C15,154.982513170753,309.965026341506
C17,C16,77.15492511602667,154.30985023205335
C17,C18,150.16425168630036,300.3285033726007
C17,C19,60.907323748699824,121.81464749739965
C17,C20,85.006446828879,170.012893657758
C17,C21,212.95447891130377,425.90895782260753
C17,C22,123.21514044612452,246.43028089224907
C17,C23,124.86414081447926,249.72828162895848
C17,C24,130.0405526584793,260.0811053169586
C17,C25,155.64677562058196,311.2935512411639
C17,C26,208.10568423163,416.21136846326
C17,C27,165.60796289632526,331.2159257926505
C17,C28,120.70401580087393,241.4080316017479
C17,C29,186.46051795825758,372.92103591651517
C17,C30,120.12035777787369,240.24071555574739
C17,C31,38.36347161119302,76.72694322238604
C17,C32,180.6762319616954,361.3524639233908
C17,C33,30.691002471335906,61.38200494267181
C17,C34,167.76773094789448,335.53546189578896
C17,C35,151.75356711922254,303.5071342384451
C17,C36,226.84850125795015,453.6970025159003
C17,C37,173.48193790992562,346.96387581985124
C17,C38,61.15324319752829,122.30648639505658
C17,C39,236.7810107035739,473.5620214071478
C17,C40,27.38507607835113,54.77015215670226
C17,C41,180.6904748752386,361.3809497504772
C17,C42,179.18415636990636,358.3683127398127
C17,C43,87.39698250949961,174.79396501899922
C17,C44,210.95405179570724,421.9081035914145
C17,C45,172.54242854193467,345.08485708386934
C17,C46,145.8253392312574,291.6506784625148
C17,C47,133.27928124637413,266.55856249274825
C17,C48,185.50409125037189,371.00818250074377
C17,C49,135.75881131273775,271.5176226254755
C17,C50,66.12841713820599,132.25683427641198
C17,C51,233.1252614033849,466.2505228067698
C17,C52,202.99381451988438,405.98762903976876
C17,C53,20.120939436592657,40.241878873185314
C17,C54,93.37745445888524,186.75490891777048
C17,C55,175.5652202348713,351.1304404697426
C17,C56,140.0968866733418,280.1937733466836
C17,C57,143.32812480425997,286.65624960851994
C17,C58,138.8250036639245,277.650007327849
C17,C59,163.25233755747968,326.50467511495935
C17,C60,188.5699879800348,377.1399759600696
C17,C61,140.68875109976807,281.37750219953614
C17,C62,164.23661997166153,328.47323994332305
C17,C63,160.69625741915846,321.3925148383169
C17,C64,230.36654802398672,460.73309604797345
C17,C65,81.56727104767498,163.13454209534996
C17,C66,40.519226424121,81.038452848242
C17,C67,3.7778496424986363,7.5556992849972735
C17,C68,163.06673203423284,326.1334640684657
C17,C69,197.43374722471094,394.8674944494219
C17,C70,53.63696722804832,107.27393445609664
C17,C71,103.36390227052324,206.72780454104648
C17,C72,73.11075201853983,146.22150403707965
C17,C73,171.9044553034514,343.8089106069028
C17,C74,85.68801569194105,171.3760313838821
C17,C75,229.66824052088526,459.3364810417705
C17,C76,118.16862555178395,236.3372511035679
C17,C77,151.53420299068318,303.06840598136637
